alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,4,5,4,16,100,200,constant,complete,0,0.6280157672031537,5,0,0,,,mixture/0.3/4/5/4
0.3,4,5,4,16,100,200,constant,average,0,0.6597720040742189,5,0,0,,,mixture/0.3/4/5/4
0.3,4,5,4,16,100,200,constant,pam,0,0.9710939864933922,5,0,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,16,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,16,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,100,200,constant,single,0,0.6779095097497029,4,1,0,,,mixture/0.3/4/5/4
0.3,4,5,4,17,100,200,constant,complete,0,0.6228333724232522,4,1,0,,,mixture/0.3/4/5/4
0.3,4,5,4,17,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,100,200,constant,pam,0,0.9453209702245001,4,1,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,17,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,17,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,100,200,constant,single,0,0.6561948099816513,5,0,0,,,mixture/0.3/4/5/4
0.3,4,5,4,18,100,200,constant,complete,0,0.5695968115090975,5,0,0,,,mixture/0.3/4/5/4
0.3,4,5,4,18,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/4
0.3,4,5,4,18,100,200,constant,pam,0,0.9421518400827064,5,0,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,200,200,constant,single,0,0.6575762329023918,4,1,0,,,mixture/0.3/4/5/4
0.3,4,5,4,18,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,200,200,constant,pam,0,0.9853495225771487,4,1,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,300,200,constant,pam,0,0.9853495225771487,4,1,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,18,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,18,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,100,200,constant,complete,0,0.6081154135752008,4,1,0,,,mixture/0.3/4/5/4
0.3,4,5,4,19,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,100,200,constant,pam,0,0.9728876729911542,4,1,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,200,200,constant,pam,0,0.9854964950200381,4,1,0,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,4,19,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/4
0.3,4,5,4,19,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/4
0.3,4,5,5,0,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,100,200,constant,complete,0,0.7142853779303675,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,100,200,constant,average,0,0.7171704092664273,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,100,200,constant,pam,0,0.9304867046097374,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,200,200,constant,single,1,1.0,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,200,200,constant,complete,0,0.7718438326812551,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,200,200,constant,average,0,0.7718438326812551,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,200,200,constant,pam,0,0.9867038012032322,6,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,300,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,300,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,300,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,300,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,400,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,400,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,400,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,400,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,500,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,500,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,500,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,500,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,600,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,600,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,600,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,0,600,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,0,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,0,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,100,200,constant,single,0,0.9865924870522839,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,100,200,constant,complete,0,0.6057446890835777,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,100,200,constant,average,0,0.6579828559004237,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,100,200,constant,pam,0,0.9741426135814328,6,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,200,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,200,200,constant,complete,0,0.6477187505147491,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,200,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,200,200,constant,pam,0,0.9750720767457308,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,600,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,600,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,600,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,1,600,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,1,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,1,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,100,200,constant,single,1,1.0,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,100,200,constant,complete,0,0.6077357035339193,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,100,200,constant,average,0,0.6077357035339193,6,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,100,200,constant,pam,0,0.8657268455265699,6,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,2,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,2,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/5
0.3,4,5,5,2,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,300,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,300,200,constant,complete,0,0.6517571794426562,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,300,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,300,200,constant,pam,0,0.986585278992559,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,400,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,400,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,400,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,400,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,500,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,500,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,500,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,500,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,600,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,600,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,600,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,600,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,700,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,700,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,700,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,700,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,800,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,800,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,800,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,800,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/5
0.3,4,5,5,2,900,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,900,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/5
0.3,4,5,5,2,900,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/5
