alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
2.0,4,2,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/2
2.0,4,3,0,1000,800,3125,constant-mc,threshold,0.15349267083479867,4,1,1,hmm-mixture/4/4/5/3
2.0,4,3,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/3
2.0,4,4,0,1000,800,3125,constant-mc,threshold,0.1443052320603792,4,1,1,hmm-mixture/4/4/5/4
2.0,4,4,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/4
2.0,4,5,0,1000,800,3125,constant-mc,threshold,0.1672363596829356,4,1,1,hmm-mixture/4/4/5/5
2.0,4,5,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/5
2.0,4,6,0,1000,800,3125,constant-mc,threshold,0.1529967319912427,4,1,1,hmm-mixture/4/4/5/6
2.0,4,6,0,1000,800,3125,constant-mc,asw-pam,,3,0,0,hmm-mixture/4/4/5/6
2.0,4,7,0,1000,800,3125,constant-mc,threshold,0.14218298069741026,4,1,1,hmm-mixture/4/4/5/7
2.0,4,7,0,1000,800,3125,constant-mc,asw-pam,,4,1,0,hmm-mixture/4/4/5/7
2.0,4,8,0,1000,800,3125,constant-mc,threshold,0.1427165021992906,4,1,1,hmm-mixture/4/4/5/8
2.0,4,8,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/8
2.0,4,9,0,1000,800,3125,constant-mc,threshold,0.14430523206038007,4,1,1,hmm-mixture/4/4/5/9
2.0,4,9,0,1000,800,3125,constant-mc,asw-pam,,2,0,0,hmm-mixture/4/4/5/9
2.0,4,10,0,1000,800,3125,constant-mc,threshold,0.14743133995185645,4,1,1,hmm-mixture/4/4/5/10
2.0,4,10,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/10
2.0,4,11,0,1000,800,3125,constant-mc,threshold,0.13221195104830707,4,1,1,hmm-mixture/4/4/5/11
2.0,4,11,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/11
2.0,4,12,0,1000,800,3125,constant-mc,threshold,0.1378404875209019,4,1,1,hmm-mixture/4/4/5/12
2.0,4,12,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/12
2.0,4,13,0,1000,800,3125,constant-mc,threshold,0.13278554138158238,4,1,1,hmm-mixture/4/4/5/13
2.0,4,13,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/13
2.0,4,14,0,1000,800,3125,constant-mc,threshold,0.14535473848485336,4,1,1,hmm-mixture/4/4/5/14
2.0,4,14,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/14
2.0,4,15,0,1000,800,3125,constant-mc,threshold,0.11476933388322913,4,1,1,hmm-mixture/4/4/5/15
2.0,4,15,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/15
2.0,4,16,0,1000,800,3125,constant-mc,threshold,0.1484587484791647,4,1,1,hmm-mixture/4/4/5/16
2.0,4,16,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/16
2.0,4,17,0,1000,800,3125,constant-mc,threshold,0.14271650219928977,4,1,1,hmm-mixture/4/4/5/17
2.0,4,17,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/17
2.0,4,18,0,1000,800,3125,constant-mc,threshold,0.14743133995185753,4,1,1,hmm-mixture/4/4/5/18
2.0,4,18,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/18
2.0,4,19,0,1000,800,3125,constant-mc,threshold,0.14587666023048407,4,1,1,hmm-mixture/4/4/5/19
2.0,4,19,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/19
2.0,4,20,0,1000,800,3125,constant-mc,threshold,0.14002856851371404,4,1,1,hmm-mixture/4/4/5/20
2.0,4,20,0,1000,800,3125,constant-mc,asw-pam,,3,0,0,hmm-mixture/4/4/5/20
2.0,4,21,0,1000,800,3125,constant-mc,threshold,0.15249918032566565,4,1,1,hmm-mixture/4/4/5/21
2.0,4,21,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/21
2.0,4,22,0,1000,800,3125,constant-mc,threshold,0.1333566646253569,4,1,1,hmm-mixture/4/4/5/22
2.0,4,22,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/22
2.0,4,23,0,1000,800,3125,constant-mc,threshold,0.14587666023048346,4,1,1,hmm-mixture/4/4/5/23
2.0,4,23,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/23
2.0,4,24,0,1000,800,3125,constant-mc,threshold,0.14998666607402197,4,1,1,hmm-mixture/4/4/5/24
2.0,4,24,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/24
2.0,4,25,0,1000,800,3125,constant-mc,threshold,0.16027476407719302,4,1,1,hmm-mixture/4/4/5/25
2.0,4,25,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/25
2.0,4,26,0,1000,800,3125,constant-mc,threshold,0.14377760604489115,4,1,1,hmm-mixture/4/4/5/26
2.0,4,26,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/26
2.0,4,27,0,1000,800,3125,constant-mc,threshold,0.1437776060448909,4,1,1,hmm-mixture/4/4/5/27
2.0,4,27,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/27
2.0,4,28,0,1000,800,3125,constant-mc,threshold,0.156435290136209,4,1,1,hmm-mixture/4/4/5/28
2.0,4,28,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/28
2.0,4,29,0,1000,800,3125,constant-mc,threshold,0.14110988625890086,4,1,1,hmm-mixture/4/4/5/29
2.0,4,29,0,1000,800,3125,constant-mc,asw-pam,,4,1,1,hmm-mixture/4/4/5/29
2.0,5,0,0,1000,800,3125,constant-mc,threshold,0.1372880184138444,5,1,1,hmm-mixture/5/4/5/0
2.0,5,0,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/0
2.0,5,1,0,1000,800,3125,constant-mc,threshold,0.13278554138158316,5,1,1,hmm-mixture/5/4/5/1
2.0,5,1,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/1
2.0,5,2,0,1000,800,3125,constant-mc,threshold,0.136176356244394,5,1,1,hmm-mixture/5/4/5/2
2.0,5,2,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/2
2.0,5,3,0,1000,800,3125,constant-mc,threshold,0.14218298069740942,5,1,1,hmm-mixture/5/4/5/3
2.0,5,3,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/3
2.0,5,4,0,1000,800,3125,constant-mc,threshold,0.16027476407719396,5,1,1,hmm-mixture/5/4/5/4
2.0,5,4,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/4
2.0,5,5,0,1000,800,3125,constant-mc,threshold,0.14896979559628903,5,1,1,hmm-mixture/5/4/5/5
2.0,5,5,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/5
2.0,5,6,0,1000,800,3125,constant-mc,threshold,0.1726035920831318,5,1,1,hmm-mixture/5/4/5/6
2.0,5,6,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/6
2.0,5,7,0,1000,800,3125,constant-mc,threshold,0.1416474496770065,5,1,1,hmm-mixture/5/4/5/7
2.0,5,7,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/7
2.0,5,8,0,1000,800,3125,constant-mc,threshold,0.13738995596476422,5,1,1,hmm-mixture/5/4/5/8
2.0,5,8,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/8
2.0,5,9,0,1000,800,3125,constant-mc,threshold,0.14896979559628926,5,1,1,hmm-mixture/5/4/5/9
2.0,5,9,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/9
2.0,5,10,0,1000,800,3125,constant-mc,threshold,0.14587666023048346,5,1,1,hmm-mixture/5/4/5/10
2.0,5,10,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/10
2.0,5,11,0,1000,800,3125,constant-mc,threshold,0.14512063946937345,5,1,1,hmm-mixture/5/4/5/11
2.0,5,11,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/11
2.0,5,12,0,1000,800,3125,constant-mc,threshold,0.13505554412907356,5,1,1,hmm-mixture/5/4/5/12
2.0,5,12,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/12
2.0,5,13,0,1000,800,3125,constant-mc,threshold,0.14002856851371484,5,1,1,hmm-mixture/5/4/5/13
2.0,5,13,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/13
2.0,5,14,0,1000,800,3125,constant-mc,threshold,0.14587666023048432,5,1,1,hmm-mixture/5/4/5/14
2.0,5,14,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/14
2.0,5,15,0,1000,800,3125,constant-mc,threshold,0.1298922630490367,5,1,1,hmm-mixture/5/4/5/15
2.0,5,15,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/15
2.0,5,16,0,1000,800,3125,constant-mc,threshold,0.1583666631586338,5,1,1,hmm-mixture/5/4/5/16
2.0,5,16,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/16
2.0,5,17,0,1000,800,3125,constant-mc,threshold,0.17304334717058675,4,0,0,hmm-mixture/5/4/5/17
2.0,5,17,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/17
2.0,5,18,0,1000,800,3125,constant-mc,threshold,0.13105723940324746,5,1,1,hmm-mixture/5/4/5/18
2.0,5,18,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/18
2.0,5,19,0,1000,800,3125,constant-mc,threshold,0.13728801841384464,5,1,1,hmm-mixture/5/4/5/19
2.0,5,19,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/19
2.0,5,20,0,1000,800,3125,constant-mc,threshold,0.1484587484791647,5,1,1,hmm-mixture/5/4/5/20
2.0,5,20,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/20
2.0,5,21,0,1000,800,3125,constant-mc,threshold,0.12390318801386799,5,1,1,hmm-mixture/5/4/5/21
2.0,5,21,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/21
2.0,5,22,0,1000,800,3125,constant-mc,threshold,0.13673331708109826,5,1,1,hmm-mixture/5/4/5/22
2.0,5,22,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/22
2.0,5,23,0,1000,800,3125,constant-mc,threshold,0.15979987484350605,5,1,1,hmm-mixture/5/4/5/23
2.0,5,23,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/23
2.0,5,24,0,1000,800,3125,constant-mc,threshold,0.15692036196746473,5,1,1,hmm-mixture/5/4/5/24
2.0,5,24,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/24
2.0,5,25,0,1000,800,3125,constant-mc,threshold,0.14002856851371484,5,1,1,hmm-mixture/5/4/5/25
2.0,5,25,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/25
2.0,5,26,0,1000,800,3125,constant-mc,threshold,0.15398701243936164,5,1,1,hmm-mixture/5/4/5/26
2.0,5,26,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/26
2.0,5,27,0,1000,800,3125,constant-mc,threshold,0.149479095528439,5,1,1,hmm-mixture/5/4/5/27
2.0,5,27,0,1000,800,3125,constant-mc,asw-pam,,5,1,1,hmm-mixture/5/4/5/27
2.0,5,28,0,1000,800,3125,constant-mc,threshold,0.14002856851371484,5,1,1,hmm-mixture/5/4/5/28
2.0,5,28,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/5/4/5/28
2.0,5,29,0,1000,800,3125,constant-mc,threshold,0.15049252473129737,5,1,1,hmm-mixture/5/4/5/29
2.0,5,29,0,1000,800,3125,constant-mc,asw-pam,,3,0,0,hmm-mixture/5/4/5/29
2.0,6,0,0,1000,800,3125,constant-mc,threshold,0.15499677415998075,6,1,1,hmm-mixture/6/4/5/0
2.0,6,0,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/0
2.0,6,1,0,1000,800,3125,constant-mc,threshold,0.15994999218505687,6,1,1,hmm-mixture/6/4/5/1
2.0,6,1,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/1
2.0,6,2,0,1000,800,3125,constant-mc,threshold,0.15749285698087978,6,1,1,hmm-mixture/6/4/5/2
2.0,6,2,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/2
2.0,6,3,0,1000,800,3125,constant-mc,threshold,0.14896979559628903,6,1,1,hmm-mixture/6/4/5/3
2.0,6,3,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/3
2.0,6,4,0,1000,800,3125,constant-mc,threshold,0.14619165502859538,6,1,1,hmm-mixture/6/4/5/4
2.0,6,4,0,1000,800,3125,constant-mc,asw-pam,,4,0,0,hmm-mixture/6/4/5/4
2.0,6,5,0,1000,800,3125,constant-mc,threshold,0.1599499921850578,6,1,1,hmm-mixture/6/4/5/5
2.0,6,5,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/5
2.0,6,6,0,1000,800,3125,constant-mc,threshold,0.17751619644415478,5,0,0,hmm-mixture/6/4/5/6
2.0,6,6,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/6
2.0,6,7,0,1000,800,3125,constant-mc,threshold,0.15398701243936164,6,1,1,hmm-mixture/6/4/5/7
2.0,6,7,0,1000,800,3125,constant-mc,asw-pam,,5,0,0,hmm-mixture/6/4/5/7
2.0,6,8,0,1000,800,3125,constant-mc,threshold,0.13948476619330208,6,1,1,hmm-mixture/6/4/5/8
2.0,6,8,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/8
2.0,6,9,0,1000,800,3125,constant-mc,threshold,0.14430523206038007,6,1,1,hmm-mixture/6/4/5/9
2.0,6,9,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/9
2.0,6,10,0,1000,800,3125,constant-mc,threshold,0.14831048513169875,6,1,1,hmm-mixture/6/4/5/10
2.0,6,10,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/10
2.0,6,11,0,1000,800,3125,constant-mc,threshold,0.15143315356948708,6,1,1,hmm-mixture/6/4/5/11
2.0,6,11,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/11
2.0,6,12,0,1000,800,3125,constant-mc,threshold,0.17079812645342382,6,1,1,hmm-mixture/6/4/5/12
2.0,6,12,0,1000,800,3125,constant-mc,asw-pam,,5,0,0,hmm-mixture/6/4/5/12
2.0,6,13,0,1000,800,3125,constant-mc,threshold,0.18244999314880833,5,0,0,hmm-mixture/6/4/5/13
2.0,6,13,0,1000,800,3125,constant-mc,asw-pam,,5,0,0,hmm-mixture/6/4/5/13
2.0,6,14,0,1000,800,3125,constant-mc,threshold,0.15549919613940083,6,1,1,hmm-mixture/6/4/5/14
2.0,6,14,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/14
2.0,6,15,0,1000,800,3125,constant-mc,threshold,0.14587666023048432,6,1,1,hmm-mixture/6/4/5/15
2.0,6,15,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/15
2.0,6,16,0,1000,800,3125,constant-mc,threshold,0.14831048513169875,6,1,1,hmm-mixture/6/4/5/16
2.0,6,16,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/16
2.0,6,17,0,1000,800,3125,constant-mc,threshold,0.14019985734657472,6,1,1,hmm-mixture/6/4/5/17
2.0,6,17,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/17
2.0,6,18,0,1000,800,3125,constant-mc,threshold,0.16262841080204948,6,1,1,hmm-mixture/6/4/5/18
2.0,6,18,0,1000,800,3125,constant-mc,asw-pam,,3,0,0,hmm-mixture/6/4/5/18
2.0,6,19,0,1000,800,3125,constant-mc,threshold,0.16092234151913087,6,1,1,hmm-mixture/6/4/5/19
2.0,6,19,0,1000,800,3125,constant-mc,asw-pam,,5,0,0,hmm-mixture/6/4/5/19
2.0,6,20,0,1000,800,3125,constant-mc,threshold,0.16140631957888163,6,1,1,hmm-mixture/6/4/5/20
2.0,6,20,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/20
2.0,6,21,0,1000,800,3125,constant-mc,threshold,0.16140631957888094,6,1,1,hmm-mixture/6/4/5/21
2.0,6,21,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/21
2.0,6,22,0,1000,800,3125,constant-mc,threshold,0.14896979559628926,6,1,1,hmm-mixture/6/4/5/22
2.0,6,22,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/22
2.0,6,23,0,1000,800,3125,constant-mc,threshold,0.15848028268526057,6,1,1,hmm-mixture/6/4/5/23
2.0,6,23,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/23
2.0,6,24,0,1000,800,3125,constant-mc,threshold,0.16994116628998457,6,1,1,hmm-mixture/6/4/5/24
2.0,6,24,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/24
2.0,6,25,0,1000,800,3125,constant-mc,threshold,0.16616858908951507,6,1,1,hmm-mixture/6/4/5/25
2.0,6,25,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/25
2.0,6,26,0,1000,800,3125,constant-mc,threshold,0.14998666607402172,6,1,1,hmm-mixture/6/4/5/26
2.0,6,26,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/26
2.0,6,27,0,1000,800,3125,constant-mc,threshold,0.13163586137523503,6,1,1,hmm-mixture/6/4/5/27
2.0,6,27,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/27
2.0,6,28,0,1000,800,3125,constant-mc,threshold,0.14619165502859538,6,1,1,hmm-mixture/6/4/5/28
2.0,6,28,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/28
2.0,6,29,0,1000,800,3125,constant-mc,threshold,0.13617635624439425,6,1,1,hmm-mixture/6/4/5/29
2.0,6,29,0,1000,800,3125,constant-mc,asw-pam,,6,1,1,hmm-mixture/6/4/5/29
2.0,7,0,0,1000,800,3125,constant-mc,threshold,0.15946159412222158,7,1,1,hmm-mixture/7/4/5/0
2.0,7,0,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/0
2.0,7,1,0,1000,800,3125,constant-mc,threshold,0.1488354796411129,7,1,1,hmm-mixture/7/4/5/1
2.0,7,1,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/1
2.0,7,2,0,1000,800,3125,constant-mc,threshold,0.1675708805252265,7,1,1,hmm-mixture/7/4/5/2
2.0,7,2,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/2
2.0,7,3,0,1000,800,3125,constant-mc,threshold,0.15600000000000036,7,1,1,hmm-mixture/7/4/5/3
2.0,7,3,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/3
2.0,7,4,0,1000,800,3125,constant-mc,threshold,0.17216271373325925,6,0,0,hmm-mixture/7/4/5/4
2.0,7,4,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/4
2.0,7,5,0,1000,800,3125,constant-mc,threshold,0.16188885075878465,7,1,1,hmm-mixture/7/4/5/5
2.0,7,5,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/5
2.0,7,6,0,1000,800,3125,constant-mc,threshold,0.14185908501044295,7,1,1,hmm-mixture/7/4/5/6
2.0,7,6,0,1000,800,3125,constant-mc,asw-pam,,7,1,0,hmm-mixture/7/4/5/6
2.0,7,7,0,1000,800,3125,constant-mc,threshold,0.13617635624439425,7,1,1,hmm-mixture/7/4/5/7
2.0,7,7,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/7
2.0,7,8,0,1000,800,3125,constant-mc,threshold,0.18356470248934048,6,0,0,hmm-mixture/7/4/5/8
2.0,7,8,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/8
2.0,7,9,0,1000,800,3125,constant-mc,threshold,0.13964240043768966,7,1,1,hmm-mixture/7/4/5/9
2.0,7,9,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/9
2.0,7,10,0,1000,800,3125,constant-mc,threshold,0.15499677415998075,7,1,1,hmm-mixture/7/4/5/10
2.0,7,10,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/10
2.0,7,11,0,1000,800,3125,constant-mc,threshold,0.15798734126505234,7,1,1,hmm-mixture/7/4/5/11
2.0,7,11,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/11
2.0,7,12,0,1000,800,3125,constant-mc,threshold,0.14130817386124564,7,1,1,hmm-mixture/7/4/5/12
2.0,7,12,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/12
2.0,7,13,0,1000,800,3125,constant-mc,threshold,0.15699681525432316,7,1,1,hmm-mixture/7/4/5/13
2.0,7,13,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/13
2.0,7,14,0,1000,800,3125,constant-mc,threshold,0.1589716955939015,7,1,1,hmm-mixture/7/4/5/14
2.0,7,14,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/14
2.0,7,15,0,1000,800,3125,constant-mc,threshold,0.1498799519615619,7,1,1,hmm-mixture/7/4/5/15
2.0,7,15,0,1000,800,3125,constant-mc,asw-pam,,5,0,0,hmm-mixture/7/4/5/15
2.0,7,16,0,1000,800,3125,constant-mc,threshold,0.1544927182750051,7,1,1,hmm-mixture/7/4/5/16
2.0,7,16,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/16
2.0,7,17,0,1000,800,3125,constant-mc,threshold,0.14725488107359988,7,1,1,hmm-mixture/7/4/5/17
2.0,7,17,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/17
2.0,7,18,0,1000,800,3125,constant-mc,threshold,0.15499677415998075,6,0,0,hmm-mixture/7/4/5/18
2.0,7,18,0,1000,800,3125,constant-mc,asw-pam,,6,0,0,hmm-mixture/7/4/5/18
2.0,7,19,0,1000,800,3125,constant-mc,threshold,0.15600000000000014,7,1,1,hmm-mixture/7/4/5/19
2.0,7,19,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/19
2.0,7,20,0,1000,800,3125,constant-mc,threshold,0.14404166064024698,7,1,1,hmm-mixture/7/4/5/20
2.0,7,20,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/20
2.0,7,21,0,1000,800,3125,constant-mc,threshold,0.16043690348545156,7,1,1,hmm-mixture/7/4/5/21
2.0,7,21,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/21
2.0,7,22,0,1000,800,3125,constant-mc,threshold,0.15143315356948794,7,1,1,hmm-mixture/7/4/5/22
2.0,7,22,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/22
2.0,7,23,0,1000,800,3125,constant-mc,threshold,0.15194735930578077,7,1,1,hmm-mixture/7/4/5/23
2.0,7,23,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/23
2.0,7,24,0,1000,800,3125,constant-mc,threshold,0.14831048513169875,6,0,0,hmm-mixture/7/4/5/24
2.0,7,24,0,1000,800,3125,constant-mc,asw-pam,,7,1,0,hmm-mixture/7/4/5/24
2.0,7,25,0,1000,800,3125,constant-mc,threshold,0.14565713164826533,7,1,1,hmm-mixture/7/4/5/25
2.0,7,25,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/25
2.0,7,26,0,1000,800,3125,constant-mc,threshold,0.1554991961394006,6,0,0,hmm-mixture/7/4/5/26
2.0,7,26,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/26
2.0,7,27,0,1000,800,3125,constant-mc,threshold,0.1456571316482645,7,1,1,hmm-mixture/7/4/5/27
2.0,7,27,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/27
2.0,7,28,0,1000,800,3125,constant-mc,threshold,0.1461916550285962,7,1,1,hmm-mixture/7/4/5/28
2.0,7,28,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/28
2.0,7,29,0,1000,800,3125,constant-mc,threshold,0.1456571316482651,7,1,1,hmm-mixture/7/4/5/29
2.0,7,29,0,1000,800,3125,constant-mc,asw-pam,,7,1,1,hmm-mixture/7/4/5/29
2.0,8,0,0,1000,800,3125,constant-mc,threshold,0.13452137376640144,8,1,1,hmm-mixture/8/4/5/0
2.0,8,0,0,1000,800,3125,constant-mc,asw-pam,,6,0,0,hmm-mixture/8/4/5/0
2.0,8,1,0,1000,800,3125,constant-mc,threshold,0.14512063946937404,8,1,1,hmm-mixture/8/4/5/1
2.0,8,1,0,1000,800,3125,constant-mc,asw-pam,,8,1,1,hmm-mixture/8/4/5/1
2.0,8,2,0,1000,800,3125,constant-mc,threshold,0.151947359305781,7,0,0,hmm-mixture/8/4/5/2
2.0,8,2,0,1000,800,3125,constant-mc,asw-pam,,8,1,1,hmm-mixture/8/4/5/2
2.0,8,3,0,1000,800,3125,constant-mc,threshold,0.16236994795835868,8,1,1,hmm-mixture/8/4/5/3
2.0,8,3,0,1000,800,3125,constant-mc,asw-pam,,7,0,0,hmm-mixture/8/4/5/3
2.0,8,4,0,1000,800,3125,constant-mc,threshold,0.1529705854077838,8,1,1,hmm-mixture/8/4/5/4
2.0,8,4,0,1000,800,3125,constant-mc,asw-pam,,8,1,1,hmm-mixture/8/4/5/4
2.0,8,5,0,1000,800,3125,constant-mc,threshold,0.14185908501044295,7,0,0,hmm-mixture/8/4/5/5
2.0,8,5,0,1000,800,3125,constant-mc,asw-pam,,8,1,1,hmm-mixture/8/4/5/5
2.0,8,6,0,1000,800,3125,constant-mc,threshold,0.14778362561528943,8,1,1,hmm-mixture/8/4/5/6
2.0,8,6,0,1000,800,3125,constant-mc,asw-pam,,8,1,1,hmm-mixture/8/4/5/6
