alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
3.0,4,3125,4,5,400,200,constant-mc,pam,0,0.9342942785950092,5,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,500,200,constant-mc,single,0,0.6078465838128333,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,500,200,constant-mc,pam,0,0.9553953880247238,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,600,200,constant-mc,single,0,0.6078465838128333,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,600,200,constant-mc,pam,0,0.984846946605606,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,700,200,constant-mc,single,0,0.477971875398469,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,700,200,constant-mc,pam,0,0.984846946605606,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,800,200,constant-mc,single,0,0.6078465838128333,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,800,200,constant-mc,pam,0,0.9699778177020257,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,900,200,constant-mc,single,0,0.6078465838128333,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,900,200,constant-mc,pam,0,0.9699778177020257,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,1000,200,constant-mc,single,0,0.6078465838128333,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,5,1000,200,constant-mc,pam,0,0.984846946605606,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,100,200,constant-mc,single,0,0.0090188916548813,14,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,100,200,constant-mc,complete,0,0.817198007672061,14,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,100,200,constant-mc,average,0,0.5831504732780707,14,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,100,200,constant-mc,pam,0,0.38665666382681046,14,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,200,200,constant-mc,single,0,0.009342454024680834,9,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,200,200,constant-mc,complete,0,0.9818979053185447,9,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,200,200,constant-mc,average,0,0.9657747441762252,9,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,200,200,constant-mc,pam,0,0.8876944950214127,9,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,300,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,300,200,constant-mc,pam,0,0.49695223337321726,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,400,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,400,200,constant-mc,pam,0,0.9632688472637383,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,500,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,500,200,constant-mc,pam,0,0.9706938094986897,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,600,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,600,200,constant-mc,pam,0,0.9850679018778367,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,700,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,800,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,800,200,constant-mc,pam,0,0.9850679018778367,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,900,200,constant-mc,pam,0,0.9850679018778367,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,1000,200,constant-mc,single,0,0.6495098025984094,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,6,1000,200,constant-mc,pam,0,0.9704440399710702,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,100,200,constant-mc,single,0,0.018114521692689588,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,100,200,constant-mc,complete,0,0.6573270254401566,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,100,200,constant-mc,average,0,0.4716216745556465,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,100,200,constant-mc,pam,0,0.19716546148460548,11,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,200,200,constant-mc,single,0,0.012159739559622545,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,200,200,constant-mc,complete,0,0.9085108332442753,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,200,200,constant-mc,average,0,0.9263075999005865,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,200,200,constant-mc,pam,0,0.8241903399641579,11,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,300,200,constant-mc,single,0,0.15979273501741675,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,300,200,constant-mc,average,0,0.9926341986625855,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,300,200,constant-mc,pam,0,0.7808426812348731,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,400,200,constant-mc,single,0,0.15979273501741675,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,400,200,constant-mc,complete,0,0.9879302720047245,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,400,200,constant-mc,pam,0,0.8939714806050388,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,500,200,constant-mc,single,0,0.5442102418270344,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,500,200,constant-mc,pam,0,0.9672703523437755,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,600,200,constant-mc,single,0,0.5442102418270344,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,600,200,constant-mc,pam,0,0.9052575939908472,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,700,200,constant-mc,single,0,0.5441977424268929,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,700,200,constant-mc,pam,0,0.9672703523437755,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,800,200,constant-mc,single,0,0.5442102418270344,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,800,200,constant-mc,pam,0,0.9834945714860684,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,900,200,constant-mc,pam,0,0.9672703523437755,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,1000,200,constant-mc,single,0,0.5442102418270344,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,7,1000,200,constant-mc,pam,0,0.9834945714860684,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,100,200,constant-mc,single,0,0.003397022582998554,91,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,100,200,constant-mc,complete,0,0.8427036084094626,91,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,100,200,constant-mc,average,0,0.8659882289433561,91,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,100,200,constant-mc,pam,0,0.32301840752241834,91,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,200,200,constant-mc,single,0,-0.0006963824655239363,10,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,200,200,constant-mc,complete,0,0.9602200596643437,10,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,200,200,constant-mc,average,0,0.9856424883918132,10,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,200,200,constant-mc,pam,0,0.8669311641769638,10,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,300,200,constant-mc,single,0,-0.0006963824655239363,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,300,200,constant-mc,pam,0,0.8622109436205961,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,400,200,constant-mc,single,0,0.20753374410893075,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,400,200,constant-mc,pam,0,0.92157508974395,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,500,200,constant-mc,single,0,0.573299912128657,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,500,200,constant-mc,pam,0,0.9366757376134413,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,600,200,constant-mc,single,0,0.573299912128657,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,600,200,constant-mc,pam,0,0.9837394894811581,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,700,200,constant-mc,single,0,0.573299912128657,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,700,200,constant-mc,pam,0,0.9677622322882278,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,800,200,constant-mc,pam,0,0.9893846070782419,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,8,1000,200,constant-mc,pam,0,0.9520728469969115,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,100,200,constant-mc,single,0,0.0100820838204664,19,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,100,200,constant-mc,complete,0,0.5149780500067594,19,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,100,200,constant-mc,average,0,0.9002641852622345,19,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,100,200,constant-mc,pam,0,0.3915006774551444,19,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,200,200,constant-mc,single,0,0.013870964406461964,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,200,200,constant-mc,complete,0,0.9238191778469687,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,200,200,constant-mc,average,0,0.9845442662786126,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,200,200,constant-mc,pam,0,0.8010725246151557,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,300,200,constant-mc,single,0,0.0100820838204664,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,300,200,constant-mc,pam,0,0.8310880480614719,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,400,200,constant-mc,single,0,0.1764824802454367,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,400,200,constant-mc,pam,0,0.911818939845146,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,500,200,constant-mc,single,0,0.6111795933810255,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,500,200,constant-mc,pam,0,0.932657814780439,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,600,200,constant-mc,single,0,0.6111795933810255,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,600,200,constant-mc,pam,0,0.9693888185353011,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,700,200,constant-mc,single,0,0.6111795933810255,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,700,200,constant-mc,pam,0,0.9693888185353011,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,800,200,constant-mc,single,0,0.6111795933810255,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,800,200,constant-mc,pam,0,0.9693888185353011,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,900,200,constant-mc,single,0,0.9845442662786126,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,1000,200,constant-mc,single,0,0.6111795933810255,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,9,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,100,200,constant-mc,single,0,0.020148661260365804,13,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,100,200,constant-mc,complete,0,0.787557374253077,13,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,100,200,constant-mc,average,0,0.5565314710220263,13,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,100,200,constant-mc,pam,0,0.4144510215607741,13,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,200,200,constant-mc,single,0,0.09497446960842769,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,200,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,200,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,200,200,constant-mc,pam,0,0.5922130528747532,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,300,200,constant-mc,single,0,0.12868661703432302,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,300,200,constant-mc,pam,0,0.9796353732071729,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,400,200,constant-mc,single,0,0.13209604414171616,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,400,200,constant-mc,pam,0,0.9775102866581784,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,500,200,constant-mc,single,0,0.617740483089638,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,500,200,constant-mc,pam,0,0.9702653641524069,4,1,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,600,200,constant-mc,single,0,0.617740483089638,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,700,200,constant-mc,single,0,0.617740483089638,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,800,200,constant-mc,single,0,0.617740483089638,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,900,200,constant-mc,single,0,0.617740483089638,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,10,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,100,200,constant-mc,single,0,0.016973869136859977,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,100,200,constant-mc,complete,0,0.8018238407177385,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,100,200,constant-mc,average,0,0.8865639246380712,11,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,100,200,constant-mc,pam,0,0.3842365491075612,11,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,200,200,constant-mc,single,0,0.016973869136859977,7,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,200,200,constant-mc,complete,0,0.9923561966278152,7,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,200,200,constant-mc,average,0,0.9923561966278152,7,0,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,200,200,constant-mc,pam,0,0.8344310132374264,7,0,0,1,0,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,300,200,constant-mc,single,0,0.0074200884511042365,4,1,0,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
3.0,4,3125,4,11,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/4
