alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,mixture_key
3.0,4,3125,5,250,800,constant-mc,average,0,0,0.9969170399845405,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,0,0,0.9151693358082724,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,0,0,0.0011212337209126947,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,0,0,0.9969170399845405,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,0,0,0.9414880652009354,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,0,0,0.45916061967662075,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,0,0,0.9130164826113935,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,0,0,0.45677398542649444,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,0,0,0.9222523845700188,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,0,0,0.7421231985043627,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,0,0,0.944399636467675,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,0,0,0.7399574805377909,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,0,0,0.9416507331174552,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,0,0,0.7421231985043627,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,0,0,0.9699602273786461,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,1,0,-0.0006755702092245861,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,1,0,0.5576078460854937,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,1,0,0.30589931351643673,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,1,0,-0.0001386196398605184,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,1,0,0.6768210467184931,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,1,0,0.6221448028905331,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,1,0,0.00041537697932463085,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,1,0,0.7025369212873657,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,1,0,0.8036429656435309,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,1,0,0.00041537697932463085,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,1,0,0.9901044460748647,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,1,0,0.8877748597149903,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,1,0,0.00041537697932463085,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,1,0,0.9933849636132851,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,1,0,0.8685958923282698,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,1,0,-0.0001386196398605184,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,1,0,0.9071315207843005,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,1,0,-0.0001386196398605184,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,1,0,0.9399447389585394,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,1,0,0.4332632298383705,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,1,0,0.9369597056418983,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,1,0,0.7066217473799408,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,1,0,0.9868396832923849,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,1,0,0.7066217473799408,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,1,0,0.964466001646934,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,1,0,0.7066217473799408,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,1,0,0.9901044460748647,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,2,0,0.001046363261034236,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,2,0,0.637834379408411,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,2,0,0.26569461826434165,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,2,0,9.736981559127191e-05,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,2,0,0.7108149070122673,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,2,0,0.5824381195391608,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,2,0,0.001046363261034236,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,2,0,0.7327469964384503,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,2,0,0.8166978033336286,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,2,0,0.001046363261034236,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,2,0,0.9969056484267015,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,2,0,0.8903577760644614,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,2,0,9.736981559127191e-05,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,2,0,0.9969048414375341,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,2,0,0.92926410762266,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,2,0,0.001046363261034236,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,2,0,0.9969056484267015,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,2,0,0.93291979282563,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,2,0,0.4818146891824448,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,2,0,0.7327469964384503,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,2,0,0.9582009999047669,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,2,0,0.7349805946454221,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,2,0,0.9496812675232031,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,2,0,0.7349805946454221,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,2,0,0.9525263905871209,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,2,0,0.7349805946454221,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,2,0,0.9468509412841349,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,2,0,0.47944808008968265,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,2,0,0.9553643243676414,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,3,0,-0.0007692567716620382,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,3,0,0.583517129966477,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,3,0,0.3461392058541517,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,3,0,4.427581858827651e-05,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,3,0,0.6942087955254211,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,3,0,0.524796067929951,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,3,0,-0.0007692567716620382,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,3,0,0.9807669715014959,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,3,0,0.7993775617638863,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,3,0,4.427581858827651e-05,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,3,0,0.9968646308792481,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,3,0,0.8380759380206533,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,3,0,0.0008749354107385977,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,3,0,0.9968653846044112,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,3,0,0.885632184080761,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,3,0,0.0008749354107385977,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,3,0,0.9270694321294891,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,3,0,0.4598001553992343,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,3,0,0.9500331682669935,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,3,0,0.4598001553992343,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,3,0,0.9669977697497448,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,3,0,0.7322854626969622,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,3,0,0.9812251510383524,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,3,0,0.7322854626969622,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,3,0,0.9605823678317861,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,3,0,0.7322854626969622,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,3,0,0.9669977697497448,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,4,0,-0.0015749951377365679,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,4,0,0.5873426284347387,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,4,0,0.35819416053909503,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,4,0,-0.0015749951377365679,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,4,0,0.7119195943787574,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,4,0,0.7210210147261663,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,4,0,0.00021510689219747623,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,4,0,0.9847659286977936,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,4,0,0.807983450381048,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,4,0,0.001135976686442393,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,4,0,0.9875104068563517,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,4,0,0.8525679738375657,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,4,0,0.001135976686442393,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,4,0,0.9906035993353713,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,4,0,0.9140513776345939,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,4,0,0.00021510689219747623,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,4,0,0.9968531440030286,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,4,0,0.9511167218767702,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,4,0,0.47003934254214663,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,4,0,0.9569768829784332,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,4,0,0.46765905821742026,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,4,0,0.9870551210546386,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,4,0,0.5393892946366957,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,4,0,0.9906108964891752,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,4,0,0.7281325860688684,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,4,0,0.9968531440030286,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,4,0,0.7303212384373136,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,4,0,0.9937234232929503,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,5,0,-0.001767367781377473,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,5,0,0.6214912225406426,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,5,0,0.3250865579295517,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,5,0,-0.0007746941670973487,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,5,0,0.7229181777313797,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,5,0,0.6365540679951192,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,5,0,0.00023524333612677786,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,5,0,0.7324774042743275,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,5,0,0.8010949224768804,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,5,0,0.00023524333612677786,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,5,0,0.7301207363974198,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,5,0,0.8492203197616218,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,5,0,-0.0007746941670973487,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,5,0,0.9969392311491008,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,5,0,0.9016836792804709,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,5,0,0.00023524333612677786,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,5,0,0.9073461984196336,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,5,0,0.00023524333612677786,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,5,0,0.996940292266129,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,5,0,0.9672677466151317,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,5,0,0.0012624447282949065,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,5,0,0.9759996686579643,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,5,0,0.7415635440294311,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,5,0,0.9759996686579643,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,5,0,0.7415635440294311,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,5,0,0.9789396615939597,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,5,0,0.7415635440294311,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,5,0,0.9848713866413001,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,6,0,-0.0010168544668217412,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,6,0,0.6280196963288772,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,6,0,0.4554020359362256,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,6,0,-0.0010168544668217412,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,6,0,0.7427500186708947,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,6,0,0.47222143796949745,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,6,0,0.970781098205069,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,6,0,0.7443089593046839,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,6,0,0.861241301071874,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,6,0,0.9303472458001562,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,6,0,0.9362742362680144,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,6,0,0.9467831198059563,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,6,0,0.0014510479648792288,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,6,0,0.9693933310595123,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,6,0,0.5106138996859604,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,6,0,0.9522003637527432,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,6,0,0.5106138996859604,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,6,0,0.9551116426716718,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,6,0,0.5132324653384623,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,6,0,0.9725868854256323,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,7,0,-0.0006992112563746703,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,7,0,0.6202355553030253,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,7,0,0.43949407748946506,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,7,0,-0.0006992112563746703,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,7,0,0.7099928310185464,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,7,0,0.5278935305997188,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,7,0,-0.0006992112563746703,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,7,0,0.7453691290237562,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,7,0,0.6193466109673812,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,7,0,0.0005228888472209616,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,7,0,0.9830885950866965,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,7,0,0.9041936747817163,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,7,0,0.0005228888472209616,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,7,0,0.996994925278938,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,7,0,0.9394985956746659,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,7,0,0.5078623452903824,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,7,0,0.996994925278938,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,7,0,0.9369766133224435,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,single,7,0,0.5078623452903824,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,350,800,constant-mc,pam,7,0,0.9493632177830299,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,single,7,0,0.7492694885186802,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,400,800,constant-mc,pam,7,0,0.957527529135153,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,single,7,0,0.7492694885186802,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,450,800,constant-mc,pam,7,0,0.9679063171732198,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,single,7,0,0.7492694885186802,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,500,800,constant-mc,pam,7,0,0.9679063171732198,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,single,7,0,0.7492694885186802,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/5
3.0,4,3125,5,550,800,constant-mc,pam,7,0,0.985153077043139,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,single,8,0,-0.0010997726799915545,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,average,8,0,0.5988776133904392,hmm-mixture/4/4/5/5
3.0,4,3125,5,50,800,constant-mc,pam,8,0,0.4292527773127991,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,single,8,0,-5.734499296984818e-05,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,average,8,0,0.717779964614238,hmm-mixture/4/4/5/5
3.0,4,3125,5,100,800,constant-mc,pam,8,0,0.6856582585279731,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,single,8,0,0.0010024564888355533,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,average,8,0,0.9770290876510426,hmm-mixture/4/4/5/5
3.0,4,3125,5,150,800,constant-mc,pam,8,0,0.8186962461161982,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,single,8,0,0.0010024564888355533,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,average,8,0,0.752563342687209,hmm-mixture/4/4/5/5
3.0,4,3125,5,200,800,constant-mc,pam,8,0,0.8829805536113552,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,single,8,0,0.0010024564888355533,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,average,8,0,0.9947019162037716,hmm-mixture/4/4/5/5
3.0,4,3125,5,250,800,constant-mc,pam,8,0,0.9111483866399603,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,single,8,0,0.0010024564888355533,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,average,8,0,0.9976208740995645,hmm-mixture/4/4/5/5
3.0,4,3125,5,300,800,constant-mc,pam,8,0,0.9409187779093823,hmm-mixture/4/4/5/5
