alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
1.0,7,27,1000,constant-mc,0.19199999999999928,0.1704934532729352,0.21350654672706337,separated,60,0.95,hmm-mixture/7/4/5/27
1.0,7,28,1000,constant-mc,0.16363333333333507,0.14308465350931865,0.1841820131573515,separated,60,0.95,hmm-mixture/7/4/5/28
1.0,7,29,1000,constant-mc,0.08420000000000094,0.06350500717059582,0.10489499282940606,separated,60,0.95,hmm-mixture/7/4/5/29
1.0,8,0,1000,constant-mc,0.1283000000000012,0.10392942284359563,0.15267057715640675,separated,60,0.95,hmm-mixture/8/4/5/0
1.0,8,1,1000,constant-mc,0.28463333333333285,0.2647944286155077,0.304472238051158,separated,60,0.95,hmm-mixture/8/4/5/1
1.0,8,2,1000,constant-mc,0.10820000000000007,0.08721553910438118,0.12918446089561897,separated,60,0.95,hmm-mixture/8/4/5/2
1.0,8,3,1000,constant-mc,0.32840000000000114,0.3055669831470267,0.3512330168529756,separated,60,0.95,hmm-mixture/8/4/5/3
1.0,8,4,1000,constant-mc,0.18313333333333404,0.160789504845809,0.20547716182085907,separated,60,0.95,hmm-mixture/8/4/5/4
1.0,8,5,1000,constant-mc,0.2202333333333346,0.19706210784275413,0.2434045588239151,separated,60,0.95,hmm-mixture/8/4/5/5
1.0,8,6,1000,constant-mc,0.23873333333333324,0.21345801712373902,0.2592279480940931,separated,60,0.95,hmm-mixture/8/4/5/6
1.0,8,7,1000,constant-mc,0.17636666666666745,0.15532191187822253,0.19741142145511237,separated,60,0.95,hmm-mixture/8/4/5/7
1.0,8,8,1000,constant-mc,0.18430000000000035,0.15901676320725766,0.20958323679274304,separated,60,0.95,hmm-mixture/8/4/5/8
1.0,8,9,1000,constant-mc,0.22213333333333374,0.1992672144296277,0.24499945223703978,separated,60,0.95,hmm-mixture/8/4/5/9
1.0,8,10,1000,constant-mc,0.20080000000000187,0.1792462022205248,0.22235379777947895,separated,60,0.95,hmm-mixture/8/4/5/10
1.0,8,11,1000,constant-mc,0.06923333333333304,0.04742733442667291,0.09103933223999316,separated,60,0.95,hmm-mixture/8/4/5/11
1.0,8,12,1000,constant-mc,0.21039999999999903,0.18964252504616397,0.2311574749538341,separated,60,0.95,hmm-mixture/8/4/5/12
1.0,8,13,1000,constant-mc,0.12666666666666604,0.10586962305858982,0.14746371027474225,separated,60,0.95,hmm-mixture/8/4/5/13
1.0,8,14,1000,constant-mc,0.22380000000000155,0.20216079937093845,0.24543920062906466,separated,60,0.95,hmm-mixture/8/4/5/14
1.0,8,15,1000,constant-mc,0.21356666666666602,0.1892781120305811,0.23785522130275094,separated,60,0.95,hmm-mixture/8/4/5/15
1.0,8,16,1000,constant-mc,0.21066666666666745,0.1926599105635738,0.2286734227697611,separated,60,0.95,hmm-mixture/8/4/5/16
1.0,8,17,1000,constant-mc,0.25406666666666755,0.2297170910309161,0.278416242302419,separated,60,0.95,hmm-mixture/8/4/5/17
