alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
10.0,6,5,19,1000,800,constant,pam,0,0,0.36066715220241946,33,0,0,1,0,mixture/10.0/6/5/19
10.0,6,5,20,1000,800,constant,single,0,0,0.00031328444949234384,51,0,0,,,mixture/10.0/6/5/20
10.0,6,5,20,1000,800,constant,complete,0,0,0.6066493313364941,51,0,0,,,mixture/10.0/6/5/20
10.0,6,5,20,1000,800,constant,average,0,0,0.19681065726768937,51,0,0,,,mixture/10.0/6/5/20
10.0,6,5,20,1000,800,constant,pam,0,0,0.3398316777995081,51,0,0,1,0,mixture/10.0/6/5/20
10.0,6,5,21,1000,800,constant,single,0,0,0.00020200712138109008,46,0,0,,,mixture/10.0/6/5/21
10.0,6,5,21,1000,800,constant,complete,0,0,0.6615933328529165,46,0,0,,,mixture/10.0/6/5/21
10.0,6,5,21,1000,800,constant,average,0,0,0.4442443047402065,46,0,0,,,mixture/10.0/6/5/21
10.0,6,5,21,1000,800,constant,pam,0,0,0.37743901860577017,46,0,0,1,0,mixture/10.0/6/5/21
10.0,6,5,22,1000,800,constant,single,0,0,0.0001786366142740727,52,0,0,,,mixture/10.0/6/5/22
10.0,6,5,22,1000,800,constant,complete,0,0,0.6806049696314056,52,0,0,,,mixture/10.0/6/5/22
10.0,6,5,22,1000,800,constant,average,0,0,0.2675108444627427,52,0,0,,,mixture/10.0/6/5/22
10.0,6,5,22,1000,800,constant,pam,0,0,0.3870899787194179,52,0,0,1,0,mixture/10.0/6/5/22
10.0,6,5,23,1000,800,constant,single,0,0,0.0004053406901981867,12,0,0,,,mixture/10.0/6/5/23
10.0,6,5,23,1000,800,constant,complete,0,0,0.6575317182767425,12,0,0,,,mixture/10.0/6/5/23
10.0,6,5,23,1000,800,constant,average,0,0,0.28909835438301934,12,0,0,,,mixture/10.0/6/5/23
10.0,6,5,23,1000,800,constant,pam,0,0,0.19104697366013548,12,0,0,1,0,mixture/10.0/6/5/23
10.0,6,5,24,1000,800,constant,single,0,0,0.0007320968729892529,87,0,0,,,mixture/10.0/6/5/24
10.0,6,5,24,1000,800,constant,complete,0,0,0.5570594001133831,87,0,0,,,mixture/10.0/6/5/24
10.0,6,5,24,1000,800,constant,average,0,0,0.2718852232337543,87,0,0,,,mixture/10.0/6/5/24
10.0,6,5,24,1000,800,constant,pam,0,0,0.2870180210027875,87,0,0,1,0,mixture/10.0/6/5/24
10.0,6,5,25,1000,800,constant,single,0,0,0.000186277169716338,156,0,0,,,mixture/10.0/6/5/25
10.0,6,5,25,1000,800,constant,complete,0,0,0.6345911951389848,156,0,0,,,mixture/10.0/6/5/25
10.0,6,5,25,1000,800,constant,average,0,0,0.0004234592520656116,156,0,0,,,mixture/10.0/6/5/25
10.0,6,5,25,1000,800,constant,pam,0,0,0.05813931168666433,156,0,0,1,0,mixture/10.0/6/5/25
10.0,6,5,26,1000,800,constant,single,0,0,-7.643826385922221e-06,44,0,0,,,mixture/10.0/6/5/26
10.0,6,5,26,1000,800,constant,complete,0,0,0.9612208402830134,44,0,0,,,mixture/10.0/6/5/26
10.0,6,5,26,1000,800,constant,average,0,0,0.5359296595623291,44,0,0,,,mixture/10.0/6/5/26
10.0,6,5,26,1000,800,constant,pam,0,0,0.7124306376426264,44,0,0,1,0,mixture/10.0/6/5/26
10.0,6,5,27,1000,800,constant,single,0,0,-0.0003120271734397165,39,0,0,,,mixture/10.0/6/5/27
10.0,6,5,27,1000,800,constant,complete,0,0,0.4970141795398327,39,0,0,,,mixture/10.0/6/5/27
10.0,6,5,27,1000,800,constant,average,0,0,0.27546837355615744,39,0,0,,,mixture/10.0/6/5/27
10.0,6,5,27,1000,800,constant,pam,0,0,0.3022449959393174,39,0,0,1,0,mixture/10.0/6/5/27
10.0,6,5,28,1000,800,constant,single,0,0,0.00018264514504638714,40,0,0,,,mixture/10.0/6/5/28
10.0,6,5,28,1000,800,constant,complete,0,0,0.5924244422939364,40,0,0,,,mixture/10.0/6/5/28
10.0,6,5,28,1000,800,constant,average,0,0,0.11930185041085789,40,0,0,,,mixture/10.0/6/5/28
10.0,6,5,28,1000,800,constant,pam,0,0,0.3331306194380492,40,0,0,1,0,mixture/10.0/6/5/28
10.0,6,5,29,1000,800,constant,single,0,0,0.0006302034246153228,15,0,0,,,mixture/10.0/6/5/29
10.0,6,5,29,1000,800,constant,complete,0,0,0.36264021431413196,15,0,0,,,mixture/10.0/6/5/29
10.0,6,5,29,1000,800,constant,average,0,0,0.001109809257690499,15,0,0,,,mixture/10.0/6/5/29
10.0,6,5,29,1000,800,constant,pam,0,0,0.1406557799297894,15,0,0,1,0,mixture/10.0/6/5/29
10.0,7,5,0,1000,800,constant,single,0,0,0.0004328038138256215,60,0,0,,,mixture/10.0/7/5/0
10.0,7,5,0,1000,800,constant,complete,0,0,0.682338667104322,60,0,0,,,mixture/10.0/7/5/0
10.0,7,5,0,1000,800,constant,average,0,0,0.1887459866814261,60,0,0,,,mixture/10.0/7/5/0
10.0,7,5,0,1000,800,constant,pam,0,0,0.34583416300546743,60,0,0,1,0,mixture/10.0/7/5/0
10.0,7,5,1,1000,800,constant,single,0,0,0.0004912337393941149,11,0,0,,,mixture/10.0/7/5/1
10.0,7,5,1,1000,800,constant,complete,0,0,0.5808045499046599,11,0,0,,,mixture/10.0/7/5/1
10.0,7,5,1,1000,800,constant,average,0,0,0.0012742005880559282,11,0,0,,,mixture/10.0/7/5/1
10.0,7,5,1,1000,800,constant,pam,0,0,0.2256594752242471,11,0,0,1,0,mixture/10.0/7/5/1
10.0,7,5,2,1000,800,constant,single,0,0,0.00015417373582276864,6,0,0,,,mixture/10.0/7/5/2
10.0,7,5,2,1000,800,constant,complete,0,0,0.44741248762899205,6,0,0,,,mixture/10.0/7/5/2
10.0,7,5,2,1000,800,constant,average,0,0,0.0007234246593163858,6,0,0,,,mixture/10.0/7/5/2
10.0,7,5,2,1000,800,constant,pam,0,0,0.07779237054838331,6,0,0,1,0,mixture/10.0/7/5/2
10.0,7,5,3,1000,800,constant,single,0,0,-0.0002924718933373555,37,0,0,,,mixture/10.0/7/5/3
10.0,7,5,3,1000,800,constant,complete,0,0,0.4631153560311628,37,0,0,,,mixture/10.0/7/5/3
10.0,7,5,3,1000,800,constant,average,0,0,-0.0004710802986089456,37,0,0,,,mixture/10.0/7/5/3
10.0,7,5,3,1000,800,constant,pam,0,0,0.15854614089289568,37,0,0,1,0,mixture/10.0/7/5/3
10.0,7,5,4,1000,800,constant,single,0,0,-0.0003376098518566701,39,0,0,,,mixture/10.0/7/5/4
10.0,7,5,4,1000,800,constant,complete,0,0,0.44921585363200633,39,0,0,,,mixture/10.0/7/5/4
10.0,7,5,4,1000,800,constant,average,0,0,0.08664634425153594,39,0,0,,,mixture/10.0/7/5/4
10.0,7,5,4,1000,800,constant,pam,0,0,0.15005968110154455,39,0,0,1,0,mixture/10.0/7/5/4
10.0,7,5,5,1000,800,constant,single,0,0,-0.0006511892725948636,10,0,0,,,mixture/10.0/7/5/5
10.0,7,5,5,1000,800,constant,complete,0,0,0.5046119633663416,10,0,0,,,mixture/10.0/7/5/5
10.0,7,5,5,1000,800,constant,average,0,0,0.21536350840172538,10,0,0,,,mixture/10.0/7/5/5
10.0,7,5,5,1000,800,constant,pam,0,0,0.27440792769098227,10,0,0,1,0,mixture/10.0/7/5/5
10.0,7,5,6,1000,800,constant,single,0,0,-0.00010371103726760423,265,0,0,,,mixture/10.0/7/5/6
10.0,7,5,6,1000,800,constant,complete,0,0,0.4899513452374348,265,0,0,,,mixture/10.0/7/5/6
10.0,7,5,6,1000,800,constant,average,0,0,0.21688298946508494,265,0,0,,,mixture/10.0/7/5/6
10.0,7,5,6,1000,800,constant,pam,0,0,0.07432711106239226,265,0,0,1,0,mixture/10.0/7/5/6
10.0,7,5,7,1000,800,constant,single,0,0,-0.0001050138404674623,38,0,0,,,mixture/10.0/7/5/7
10.0,7,5,7,1000,800,constant,complete,0,0,0.3919169121038385,38,0,0,,,mixture/10.0/7/5/7
10.0,7,5,7,1000,800,constant,average,0,0,0.08764240572129081,38,0,0,,,mixture/10.0/7/5/7
10.0,7,5,7,1000,800,constant,pam,0,0,0.2217704614726215,38,0,0,1,0,mixture/10.0/7/5/7
10.0,7,5,8,1000,800,constant,single,0,0,-1.0669634458757747e-05,17,0,0,,,mixture/10.0/7/5/8
10.0,7,5,8,1000,800,constant,complete,0,0,0.7274896395891575,17,0,0,,,mixture/10.0/7/5/8
10.0,7,5,8,1000,800,constant,average,0,0,0.19999065049130263,17,0,0,,,mixture/10.0/7/5/8
10.0,7,5,8,1000,800,constant,pam,0,0,0.406600081018564,17,0,0,1,0,mixture/10.0/7/5/8
10.0,7,5,9,1000,800,constant,single,0,0,-0.00039801725107053965,49,0,0,,,mixture/10.0/7/5/9
10.0,7,5,9,1000,800,constant,complete,0,0,0.6417124333103678,49,0,0,,,mixture/10.0/7/5/9
10.0,7,5,9,1000,800,constant,average,0,0,-0.0005972658455092889,49,0,0,,,mixture/10.0/7/5/9
10.0,7,5,9,1000,800,constant,pam,0,0,0.34345038159252694,49,0,0,1,0,mixture/10.0/7/5/9
10.0,7,5,10,1000,800,constant,single,0,0,-0.0002873309296648185,43,0,0,,,mixture/10.0/7/5/10
10.0,7,5,10,1000,800,constant,complete,0,0,0.7380164437001371,43,0,0,,,mixture/10.0/7/5/10
10.0,7,5,10,1000,800,constant,average,0,0,0.12281802521237463,43,0,0,,,mixture/10.0/7/5/10
10.0,7,5,10,1000,800,constant,pam,0,0,0.25376830815905155,43,0,0,1,0,mixture/10.0/7/5/10
10.0,7,5,11,1000,800,constant,single,0,0,0.0006585559911775347,69,0,0,,,mixture/10.0/7/5/11
10.0,7,5,11,1000,800,constant,complete,0,0,0.6052771931558063,69,0,0,,,mixture/10.0/7/5/11
10.0,7,5,11,1000,800,constant,average,0,0,0.0754591733870567,69,0,0,,,mixture/10.0/7/5/11
10.0,7,5,11,1000,800,constant,pam,0,0,0.24051254231779295,69,0,0,1,0,mixture/10.0/7/5/11
10.0,7,5,12,1000,800,constant,single,0,0,0.0002781147878648075,11,0,0,,,mixture/10.0/7/5/12
10.0,7,5,12,1000,800,constant,complete,0,0,0.5968155941636835,11,0,0,,,mixture/10.0/7/5/12
10.0,7,5,12,1000,800,constant,average,0,0,0.10547549489801998,11,0,0,,,mixture/10.0/7/5/12
10.0,7,5,12,1000,800,constant,pam,0,0,0.22926550162006287,11,0,0,1,0,mixture/10.0/7/5/12
10.0,7,5,13,1000,800,constant,single,0,0,-0.00033654122994025677,28,0,0,,,mixture/10.0/7/5/13
10.0,7,5,13,1000,800,constant,complete,0,0,0.5324227903646381,28,0,0,,,mixture/10.0/7/5/13
10.0,7,5,13,1000,800,constant,average,0,0,0.22831183265074675,28,0,0,,,mixture/10.0/7/5/13
10.0,7,5,13,1000,800,constant,pam,0,0,0.2231097367420296,28,0,0,1,0,mixture/10.0/7/5/13
10.0,7,5,14,1000,800,constant,single,0,0,0.0004912683144079521,61,0,0,,,mixture/10.0/7/5/14
10.0,7,5,14,1000,800,constant,complete,0,0,0.6039535973962029,61,0,0,,,mixture/10.0/7/5/14
10.0,7,5,14,1000,800,constant,average,0,0,0.0010458459055360107,61,0,0,,,mixture/10.0/7/5/14
10.0,7,5,14,1000,800,constant,pam,0,0,0.3044537765281128,61,0,0,1,0,mixture/10.0/7/5/14
10.0,7,5,15,1000,800,constant,single,0,0,-9.280967467301219e-05,9,0,0,,,mixture/10.0/7/5/15
10.0,7,5,15,1000,800,constant,complete,0,0,0.6242559346418387,9,0,0,,,mixture/10.0/7/5/15
10.0,7,5,15,1000,800,constant,average,0,0,0.09775614339184885,9,0,0,,,mixture/10.0/7/5/15
10.0,7,5,15,1000,800,constant,pam,0,0,0.3149395558286199,9,0,0,0,1,mixture/10.0/7/5/15
10.0,7,5,16,1000,800,constant,single,0,0,9.024560121831145e-05,51,0,0,,,mixture/10.0/7/5/16
10.0,7,5,16,1000,800,constant,complete,0,0,0.6405909783692637,51,0,0,,,mixture/10.0/7/5/16
10.0,7,5,16,1000,800,constant,average,0,0,0.5395527242652893,51,0,0,,,mixture/10.0/7/5/16
10.0,7,5,16,1000,800,constant,pam,0,0,0.31631111615217095,51,0,0,1,0,mixture/10.0/7/5/16
10.0,7,5,17,1000,800,constant,single,0,0,0.00044277630562698463,32,0,0,,,mixture/10.0/7/5/17
10.0,7,5,17,1000,800,constant,complete,0,0,0.7709048652563137,32,0,0,,,mixture/10.0/7/5/17
10.0,7,5,17,1000,800,constant,average,0,0,0.3797933423203487,32,0,0,,,mixture/10.0/7/5/17
10.0,7,5,17,1000,800,constant,pam,0,0,0.5814676234009675,32,0,0,1,0,mixture/10.0/7/5/17
10.0,7,5,18,1000,800,constant,single,0,0,0.0008357311245004744,28,0,0,,,mixture/10.0/7/5/18
10.0,7,5,18,1000,800,constant,complete,0,0,0.5366012524046279,28,0,0,,,mixture/10.0/7/5/18
10.0,7,5,18,1000,800,constant,average,0,0,0.17075669913220923,28,0,0,,,mixture/10.0/7/5/18
10.0,7,5,18,1000,800,constant,pam,0,0,0.23313718070197217,28,0,0,1,0,mixture/10.0/7/5/18
10.0,7,5,19,1000,800,constant,single,0,0,0.0003463894198394024,7,1,0,,,mixture/10.0/7/5/19
10.0,7,5,19,1000,800,constant,complete,0,0,0.4427511771728757,7,1,0,,,mixture/10.0/7/5/19
10.0,7,5,19,1000,800,constant,average,0,0,0.2043123501045947,7,1,0,,,mixture/10.0/7/5/19
10.0,7,5,19,1000,800,constant,pam,0,0,0.4022556528548209,7,1,0,1,0,mixture/10.0/7/5/19
10.0,7,5,20,1000,800,constant,single,0,0,0.0001675214965778998,34,0,0,,,mixture/10.0/7/5/20
10.0,7,5,20,1000,800,constant,complete,0,0,0.38708470266858114,34,0,0,,,mixture/10.0/7/5/20
10.0,7,5,20,1000,800,constant,average,0,0,0.2010649186777281,34,0,0,,,mixture/10.0/7/5/20
10.0,7,5,20,1000,800,constant,pam,0,0,0.1432465987196647,34,0,0,1,0,mixture/10.0/7/5/20
10.0,7,5,21,1000,800,constant,single,0,0,-0.00027189507775336334,11,0,0,,,mixture/10.0/7/5/21
10.0,7,5,21,1000,800,constant,complete,0,0,0.45267066708043874,11,0,0,,,mixture/10.0/7/5/21
10.0,7,5,21,1000,800,constant,average,0,0,0.09987365010806502,11,0,0,,,mixture/10.0/7/5/21
10.0,7,5,21,1000,800,constant,pam,0,0,0.27326401526377814,11,0,0,1,0,mixture/10.0/7/5/21
10.0,7,5,22,1000,800,constant,single,0,0,0.00019208987658300431,48,0,0,,,mixture/10.0/7/5/22
10.0,7,5,22,1000,800,constant,complete,0,0,0.5556860108614636,48,0,0,,,mixture/10.0/7/5/22
10.0,7,5,22,1000,800,constant,average,0,0,0.24061677353242725,48,0,0,,,mixture/10.0/7/5/22
10.0,7,5,22,1000,800,constant,pam,0,0,0.339017046485762,48,0,0,1,0,mixture/10.0/7/5/22
10.0,7,5,23,1000,800,constant,single,0,0,0.0011016923625812509,59,0,0,,,mixture/10.0/7/5/23
10.0,7,5,23,1000,800,constant,complete,0,0,0.6249482525082807,59,0,0,,,mixture/10.0/7/5/23
10.0,7,5,23,1000,800,constant,average,0,0,0.05968584845156448,59,0,0,,,mixture/10.0/7/5/23
10.0,7,5,23,1000,800,constant,pam,0,0,0.13570736187124535,59,0,0,1,0,mixture/10.0/7/5/23
10.0,7,5,24,1000,800,constant,single,0,0,-3.8876170852198686e-05,14,0,0,,,mixture/10.0/7/5/24
10.0,7,5,24,1000,800,constant,complete,0,0,0.5810101334953591,14,0,0,,,mixture/10.0/7/5/24
10.0,7,5,24,1000,800,constant,average,0,0,0.2266808800693659,14,0,0,,,mixture/10.0/7/5/24
10.0,7,5,24,1000,800,constant,pam,0,0,0.38655963507784025,14,0,0,1,0,mixture/10.0/7/5/24
10.0,7,5,25,1000,800,constant,single,0,0,-0.00027407973937229054,34,0,0,,,mixture/10.0/7/5/25
10.0,7,5,25,1000,800,constant,complete,0,0,0.6697401716944905,34,0,0,,,mixture/10.0/7/5/25
10.0,7,5,25,1000,800,constant,average,0,0,0.11225340603496672,34,0,0,,,mixture/10.0/7/5/25
10.0,7,5,25,1000,800,constant,pam,0,0,0.19456905226914414,34,0,0,1,0,mixture/10.0/7/5/25
10.0,7,5,26,1000,800,constant,single,0,0,0.0006441579692375175,12,0,0,,,mixture/10.0/7/5/26
10.0,7,5,26,1000,800,constant,complete,0,0,0.662662559229892,12,0,0,,,mixture/10.0/7/5/26
10.0,7,5,26,1000,800,constant,average,0,0,0.11423061810071523,12,0,0,,,mixture/10.0/7/5/26
10.0,7,5,26,1000,800,constant,pam,0,0,0.19178885397100626,12,0,0,1,0,mixture/10.0/7/5/26
10.0,7,5,27,1000,800,constant,single,0,0,-0.00036208781897715126,69,0,0,,,mixture/10.0/7/5/27
10.0,7,5,27,1000,800,constant,complete,0,0,0.5010650228675482,69,0,0,,,mixture/10.0/7/5/27
10.0,7,5,27,1000,800,constant,average,0,0,0.0015613645070727896,69,0,0,,,mixture/10.0/7/5/27
10.0,7,5,27,1000,800,constant,pam,0,0,0.21294884033895814,69,0,0,1,0,mixture/10.0/7/5/27
10.0,7,5,28,1000,800,constant,single,0,0,0.000357788322487828,19,0,0,,,mixture/10.0/7/5/28
10.0,7,5,28,1000,800,constant,complete,0,0,0.7540285076210131,19,0,0,,,mixture/10.0/7/5/28
10.0,7,5,28,1000,800,constant,average,0,0,0.33919509891185634,19,0,0,,,mixture/10.0/7/5/28
10.0,7,5,28,1000,800,constant,pam,0,0,0.6207395284357787,19,0,0,1,0,mixture/10.0/7/5/28
10.0,7,5,29,1000,800,constant,single,0,0,-0.0003238969996956989,2,0,0,,,mixture/10.0/7/5/29
10.0,7,5,29,1000,800,constant,complete,0,0,0.33607401285197436,2,0,0,,,mixture/10.0/7/5/29
10.0,7,5,29,1000,800,constant,average,0,0,0.10151358066640277,2,0,0,,,mixture/10.0/7/5/29
10.0,7,5,29,1000,800,constant,pam,0,0,0.19371193609125495,2,0,0,1,0,mixture/10.0/7/5/29
10.0,8,5,0,1000,800,constant,single,0,0,-3.4821068787736504e-05,2,0,0,,,mixture/10.0/8/5/0
10.0,8,5,0,1000,800,constant,complete,0,0,0.6125976850464961,2,0,0,,,mixture/10.0/8/5/0
10.0,8,5,0,1000,800,constant,average,0,0,0.18834501874205617,2,0,0,,,mixture/10.0/8/5/0
10.0,8,5,0,1000,800,constant,pam,0,0,0.27975669105406004,2,0,0,1,0,mixture/10.0/8/5/0
10.0,8,5,1,1000,800,constant,single,0,0,0.0004103529434922153,22,0,0,,,mixture/10.0/8/5/1
10.0,8,5,1,1000,800,constant,complete,0,0,0.29992343837590757,22,0,0,,,mixture/10.0/8/5/1
10.0,8,5,1,1000,800,constant,average,0,0,0.05269902843735144,22,0,0,,,mixture/10.0/8/5/1
10.0,8,5,1,1000,800,constant,pam,0,0,0.20054358175850429,22,0,0,1,0,mixture/10.0/8/5/1
10.0,8,5,2,1000,800,constant,single,0,0,0.00031489386373606375,18,0,0,,,mixture/10.0/8/5/2
10.0,8,5,2,1000,800,constant,complete,0,0,0.6686089071169579,18,0,0,,,mixture/10.0/8/5/2
10.0,8,5,2,1000,800,constant,average,0,0,0.13182464071426156,18,0,0,,,mixture/10.0/8/5/2
10.0,8,5,2,1000,800,constant,pam,0,0,0.20361935233541076,18,0,0,1,0,mixture/10.0/8/5/2
10.0,8,5,3,1000,800,constant,single,0,0,0.00030334438705662963,4,0,0,,,mixture/10.0/8/5/3
10.0,8,5,3,1000,800,constant,complete,0,0,0.48473487753877054,4,0,0,,,mixture/10.0/8/5/3
10.0,8,5,3,1000,800,constant,average,0,0,0.17623393309822302,4,0,0,,,mixture/10.0/8/5/3
10.0,8,5,3,1000,800,constant,pam,0,0,0.386986720331038,4,0,0,1,0,mixture/10.0/8/5/3
10.0,8,5,4,1000,800,constant,single,0,0,1.828050482068593e-05,46,0,0,,,mixture/10.0/8/5/4
10.0,8,5,4,1000,800,constant,complete,0,0,0.48953284666508556,46,0,0,,,mixture/10.0/8/5/4
10.0,8,5,4,1000,800,constant,average,0,0,0.11398490312551578,46,0,0,,,mixture/10.0/8/5/4
10.0,8,5,4,1000,800,constant,pam,0,0,0.2973506980863613,46,0,0,1,0,mixture/10.0/8/5/4
10.0,8,5,5,1000,800,constant,single,0,0,-1.357800073359306e-05,77,0,0,,,mixture/10.0/8/5/5
10.0,8,5,5,1000,800,constant,complete,0,0,0.4759748377588075,77,0,0,,,mixture/10.0/8/5/5
10.0,8,5,5,1000,800,constant,average,0,0,0.15968872887178764,77,0,0,,,mixture/10.0/8/5/5
10.0,8,5,5,1000,800,constant,pam,0,0,0.36082648326936834,77,0,0,1,0,mixture/10.0/8/5/5
10.0,8,5,6,1000,800,constant,single,0,0,-0.0002184340609764623,11,0,0,,,mixture/10.0/8/5/6
10.0,8,5,6,1000,800,constant,complete,0,0,0.6085446480841326,11,0,0,,,mixture/10.0/8/5/6
10.0,8,5,6,1000,800,constant,average,0,0,0.2925209166342348,11,0,0,,,mixture/10.0/8/5/6
10.0,8,5,6,1000,800,constant,pam,0,0,0.3503225610072985,11,0,0,1,0,mixture/10.0/8/5/6
10.0,8,5,7,1000,800,constant,single,0,0,0.0003254034331642401,16,0,0,,,mixture/10.0/8/5/7
10.0,8,5,7,1000,800,constant,complete,0,0,0.6845918727800681,16,0,0,,,mixture/10.0/8/5/7
10.0,8,5,7,1000,800,constant,average,0,0,0.14712750521669732,16,0,0,,,mixture/10.0/8/5/7
10.0,8,5,7,1000,800,constant,pam,0,0,0.2854253701180694,16,0,0,1,0,mixture/10.0/8/5/7
10.0,8,5,8,1000,800,constant,single,0,0,0.00028469061535492114,11,0,0,,,mixture/10.0/8/5/8
10.0,8,5,8,1000,800,constant,complete,0,0,0.6875366201955644,11,0,0,,,mixture/10.0/8/5/8
10.0,8,5,8,1000,800,constant,average,0,0,0.3033368638148703,11,0,0,,,mixture/10.0/8/5/8
10.0,8,5,8,1000,800,constant,pam,0,0,0.30565266364485594,11,0,0,1,0,mixture/10.0/8/5/8
10.0,8,5,9,1000,800,constant,single,0,0,0.0002689370711839612,19,0,0,,,mixture/10.0/8/5/9
10.0,8,5,9,1000,800,constant,complete,0,0,0.4492896346802559,19,0,0,,,mixture/10.0/8/5/9
10.0,8,5,9,1000,800,constant,average,0,0,0.06278642701608582,19,0,0,,,mixture/10.0/8/5/9
10.0,8,5,9,1000,800,constant,pam,0,0,0.14394642841724195,19,0,0,1,0,mixture/10.0/8/5/9
10.0,8,5,10,1000,800,constant,single,0,0,0.00035110171466249367,15,0,0,,,mixture/10.0/8/5/10
10.0,8,5,10,1000,800,constant,complete,0,0,0.6473229876306316,15,0,0,,,mixture/10.0/8/5/10
10.0,8,5,10,1000,800,constant,average,0,0,0.2625871652899958,15,0,0,,,mixture/10.0/8/5/10
10.0,8,5,10,1000,800,constant,pam,0,0,0.31004629964699026,15,0,0,1,0,mixture/10.0/8/5/10
10.0,8,5,11,1000,800,constant,single,0,0,-0.0001409243922922928,40,0,0,,,mixture/10.0/8/5/11
10.0,8,5,11,1000,800,constant,complete,0,0,0.3251785354343523,40,0,0,,,mixture/10.0/8/5/11
10.0,8,5,11,1000,800,constant,average,0,0,6.952386630404055e-05,40,0,0,,,mixture/10.0/8/5/11
10.0,8,5,11,1000,800,constant,pam,0,0,0.3028600175740213,40,0,0,1,0,mixture/10.0/8/5/11
10.0,8,5,12,1000,800,constant,single,0,0,-0.0003979385008482205,12,0,0,,,mixture/10.0/8/5/12
10.0,8,5,12,1000,800,constant,complete,0,0,0.48242759516625255,12,0,0,,,mixture/10.0/8/5/12
10.0,8,5,12,1000,800,constant,average,0,0,0.26247957220483603,12,0,0,,,mixture/10.0/8/5/12
10.0,8,5,12,1000,800,constant,pam,0,0,0.2700420301507752,12,0,0,1,0,mixture/10.0/8/5/12
10.0,8,5,13,1000,800,constant,single,0,0,-7.817099983972877e-05,8,1,0,,,mixture/10.0/8/5/13
10.0,8,5,13,1000,800,constant,complete,0,0,0.49652115803485364,8,1,0,,,mixture/10.0/8/5/13
10.0,8,5,13,1000,800,constant,average,0,0,0.2679796756689106,8,1,0,,,mixture/10.0/8/5/13
10.0,8,5,13,1000,800,constant,pam,0,0,0.20070035148926918,8,1,0,1,0,mixture/10.0/8/5/13
10.0,8,5,14,1000,800,constant,single,0,0,-4.6433408132455153e-05,50,0,0,,,mixture/10.0/8/5/14
10.0,8,5,14,1000,800,constant,complete,0,0,0.6029990839737209,50,0,0,,,mixture/10.0/8/5/14
10.0,8,5,14,1000,800,constant,average,0,0,0.26539707688883574,50,0,0,,,mixture/10.0/8/5/14
10.0,8,5,14,1000,800,constant,pam,0,0,0.31187287638545763,50,0,0,1,0,mixture/10.0/8/5/14
10.0,8,5,15,1000,800,constant,single,0,0,-0.00024884590603907713,15,0,0,,,mixture/10.0/8/5/15
10.0,8,5,15,1000,800,constant,complete,0,0,0.6727351596351792,15,0,0,,,mixture/10.0/8/5/15
10.0,8,5,15,1000,800,constant,average,0,0,0.4960020059155097,15,0,0,,,mixture/10.0/8/5/15
10.0,8,5,15,1000,800,constant,pam,0,0,0.3074199717717398,15,0,0,1,0,mixture/10.0/8/5/15
10.0,8,5,16,1000,800,constant,single,0,0,-0.00045713423670603107,103,0,0,,,mixture/10.0/8/5/16
10.0,8,5,16,1000,800,constant,complete,0,0,0.7660498141411061,103,0,0,,,mixture/10.0/8/5/16
10.0,8,5,16,1000,800,constant,average,0,0,0.4331366814129344,103,0,0,,,mixture/10.0/8/5/16
10.0,8,5,16,1000,800,constant,pam,0,0,0.3293178444130493,103,0,0,1,0,mixture/10.0/8/5/16
10.0,8,5,17,1000,800,constant,single,0,0,0.0006147820253738947,52,0,0,,,mixture/10.0/8/5/17
10.0,8,5,17,1000,800,constant,complete,0,0,0.48705947015166,52,0,0,,,mixture/10.0/8/5/17
10.0,8,5,17,1000,800,constant,average,0,0,0.059056462618984444,52,0,0,,,mixture/10.0/8/5/17
10.0,8,5,17,1000,800,constant,pam,0,0,0.16584188994430166,52,0,0,1,0,mixture/10.0/8/5/17
10.0,8,5,18,1000,800,constant,single,0,0,0.0007153625834520551,41,0,0,,,mixture/10.0/8/5/18
10.0,8,5,18,1000,800,constant,complete,0,0,0.6642667330820881,41,0,0,,,mixture/10.0/8/5/18
10.0,8,5,18,1000,800,constant,average,0,0,0.2014958098146667,41,0,0,,,mixture/10.0/8/5/18
10.0,8,5,18,1000,800,constant,pam,0,0,0.2073123378687961,41,0,0,1,0,mixture/10.0/8/5/18
10.0,8,5,19,1000,800,constant,single,0,0,1.5407091881025822e-05,77,0,0,,,mixture/10.0/8/5/19
10.0,8,5,19,1000,800,constant,complete,0,0,0.41936920752802176,77,0,0,,,mixture/10.0/8/5/19
10.0,8,5,19,1000,800,constant,average,0,0,-2.6557060291114434e-05,77,0,0,,,mixture/10.0/8/5/19
10.0,8,5,19,1000,800,constant,pam,0,0,0.07782969483097897,77,0,0,1,0,mixture/10.0/8/5/19
10.0,8,5,20,1000,800,constant,single,0,0,0.00015424766467348188,28,0,0,,,mixture/10.0/8/5/20
10.0,8,5,20,1000,800,constant,complete,0,0,0.7794578111724086,28,0,0,,,mixture/10.0/8/5/20
10.0,8,5,20,1000,800,constant,average,0,0,0.3169103082619546,28,0,0,,,mixture/10.0/8/5/20
10.0,8,5,20,1000,800,constant,pam,0,0,0.4887716222121458,28,0,0,1,0,mixture/10.0/8/5/20
10.0,8,5,21,1000,800,constant,single,0,0,5.958939111182912e-06,64,0,0,,,mixture/10.0/8/5/21
