alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,6,7,1000,constant,-0.10746666666666649,-0.15305376952258432,-0.06187956381074866,nonseparated,60,0.95,mixture/0.1/6/5/7
0.1,6,8,400,constant,0.15099999999999958,0.09966124691464184,0.20233875308535731,separated,60,0.95,mixture/0.1/6/5/8
0.1,6,8,1000,constant,0.1852999999999999,0.1541933184057599,0.21640668159423992,separated,60,0.95,mixture/0.1/6/5/8
0.1,6,9,400,constant,-0.018500000000000516,-0.3658923427959314,0.21692385293550398,uncertain,60,0.95,mixture/0.1/6/5/9
0.1,6,9,1000,constant,0.19356666666666666,0.014871965271499366,0.2108145515753329,separated,60,0.95,mixture/0.1/6/5/9
0.1,6,10,400,constant,0.13541666666666646,0.11976181908745426,0.15107151424587867,separated,60,0.95,mixture/0.1/6/5/10
0.1,6,10,1000,constant,0.14626666666666638,0.13598974960314492,0.15654358373018784,separated,60,0.95,mixture/0.1/6/5/10
0.1,6,11,400,constant,-0.0060833333333333295,-0.05805737110463427,0.04589070443796761,uncertain,60,0.95,mixture/0.1/6/5/11
0.1,6,11,1000,constant,0.028233333333333333,-0.00557868859169619,0.062045355258362855,uncertain,60,0.95,mixture/0.1/6/5/11
0.1,6,12,400,constant,-0.32508333333333306,-0.39079870611588235,-0.25936796055078376,nonseparated,60,0.95,mixture/0.1/6/5/12
0.1,6,12,1000,constant,-0.3079333333333333,-0.3481642658815297,-0.26770240078513685,nonseparated,60,0.95,mixture/0.1/6/5/12
0.1,6,13,400,constant,0.1635833333333332,0.09416278147652213,0.23300388519014426,separated,60,0.95,mixture/0.1/6/5/13
0.1,6,13,1000,constant,0.22046666666666692,0.18175371910952104,0.23828899512402607,separated,60,0.95,mixture/0.1/6/5/13
0.1,6,14,400,constant,0.3686666666666668,0.3139946541392803,0.4233386791940533,separated,60,0.95,mixture/0.1/6/5/14
0.1,6,14,1000,constant,0.42286666666666656,0.390550425841541,0.4551829074917922,separated,60,0.95,mixture/0.1/6/5/14
0.1,6,15,400,constant,-0.34274999999999983,-0.6838677742432138,-0.001632225756786121,nonseparated,60,0.95,mixture/0.1/6/5/15
0.1,6,15,1000,constant,-0.4136333333333333,-0.6964054175675256,-0.13086124909914099,nonseparated,60,0.95,mixture/0.1/6/5/15
0.1,6,16,400,constant,-0.23216666666666663,-0.31528344515937506,-0.14904988817395814,nonseparated,60,0.95,mixture/0.1/6/5/16
0.1,6,16,1000,constant,-0.3052666666666667,-0.3459456327613915,-0.2645877005719419,nonseparated,60,0.95,mixture/0.1/6/5/16
0.1,6,17,400,constant,-0.11616666666666653,-0.42828167897424585,0.1959483456409128,uncertain,60,0.95,mixture/0.1/6/5/17
0.1,6,17,1000,constant,-0.14276666666666682,-0.4111312441823207,0.12559791084898697,uncertain,60,0.95,mixture/0.1/6/5/17
0.1,6,18,400,constant,-0.19708333333333322,-0.45165262532018063,-0.07448099728735791,nonseparated,60,0.95,mixture/0.1/6/5/18
0.1,6,18,1000,constant,-0.3029333333333333,-0.3869156680080525,-0.21895099865861412,nonseparated,60,0.95,mixture/0.1/6/5/18
0.1,6,19,400,constant,0.10133333333333328,0.04988899076128217,0.15277767590538438,separated,60,0.95,mixture/0.1/6/5/19
0.1,6,19,1000,constant,0.1347666666666666,0.10475366365604777,0.1647796696772854,separated,60,0.95,mixture/0.1/6/5/19
0.1,7,0,400,constant,-0.15474999999999994,-0.284967752562144,-0.030548729015764553,nonseparated,60,0.95,mixture/0.1/7/5/0
0.1,7,0,1000,constant,-0.054299999999999904,-0.12532876627494582,-0.029261874521189557,nonseparated,60,0.95,mixture/0.1/7/5/0
0.1,7,1,400,constant,-0.32133333333333347,-0.5295665707474891,-0.14539266245307192,nonseparated,60,0.95,mixture/0.1/7/5/1
0.1,7,1,1000,constant,-0.15486666666666682,-0.2554889701951295,-0.13799921046677222,nonseparated,60,0.95,mixture/0.1/7/5/1
0.1,7,2,400,constant,0.18050000000000033,0.08652789259766391,0.2660794712601612,separated,60,0.95,mixture/0.1/7/5/2
0.1,7,2,1000,constant,0.2336999999999998,0.1848084520092419,0.2618652532039367,separated,60,0.95,mixture/0.1/7/5/2
0.1,7,3,400,constant,0.4352499999999999,0.417702128714114,0.45279787128588583,separated,60,0.95,mixture/0.1/7/5/3
0.1,7,3,1000,constant,0.44016666666666643,0.42926884137573096,0.4510644919576019,separated,60,0.95,mixture/0.1/7/5/3
0.1,7,4,400,constant,0.06500000000000039,-0.12195604353504297,0.2328103676057609,uncertain,60,0.95,mixture/0.1/7/5/4
0.1,7,4,1000,constant,0.12926666666666697,0.009189966537817673,0.23361788523444027,separated,60,0.95,mixture/0.1/7/5/4
0.1,7,5,400,constant,-0.21608333333333352,-0.24254753106381527,-0.18961913560285176,nonseparated,60,0.95,mixture/0.1/7/5/5
0.1,7,5,1000,constant,-0.20856666666666657,-0.22393672007165644,-0.1931966132616767,nonseparated,60,0.95,mixture/0.1/7/5/5
0.1,7,6,400,constant,-0.41574999999999995,-0.4697558628200742,-0.36174413717992576,nonseparated,60,0.95,mixture/0.1/7/5/6
