alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,3,17,1000,constant,0.4873666666666664,0.467171957056407,0.5075613762769258,separated,60,0.95,mixture/0.1/3/5/17
0.1,3,18,400,constant,0.5229166666666663,0.1955633673483221,0.791501755940431,separated,60,0.95,mixture/0.1/3/5/18
0.1,3,18,1000,constant,0.4626000000000005,0.2249686347399653,0.6606145592496712,separated,60,0.95,mixture/0.1/3/5/18
0.1,3,19,400,constant,0.1041666666666665,-0.2041929880266253,0.4125263213599583,uncertain,60,0.95,mixture/0.1/3/5/19
0.1,3,19,1000,constant,0.0748000000000002,-0.2122729314145095,0.3505521264064092,uncertain,60,0.95,mixture/0.1/3/5/19
0.1,4,0,400,constant,0.2286666666666666,-0.0692200923236294,0.526553425656963,uncertain,60,0.95,mixture/0.1/4/5/0
0.1,4,0,1000,constant,0.3369000000000003,0.1651046255839717,0.5086953744160289,separated,60,0.95,mixture/0.1/4/5/0
0.1,4,1,400,constant,-0.2385833333333335,-0.2615664846916334,-0.2156001819750336,nonseparated,60,0.95,mixture/0.1/4/5/1
0.1,4,1,1000,constant,-0.2218333333333334,-0.2365358546983191,-0.2071308119683477,nonseparated,60,0.95,mixture/0.1/4/5/1
0.1,4,2,400,constant,0.4613333333333335,0.4347720557837138,0.4878946108829531,separated,60,0.95,mixture/0.1/4/5/2
0.1,4,2,1000,constant,0.4788999999999995,0.4614697710703698,0.4963302289296292,separated,60,0.95,mixture/0.1/4/5/2
0.1,4,3,400,constant,0.0927500000000002,-0.1132899943993269,0.2987899943993276,uncertain,60,0.95,mixture/0.1/4/5/3
0.1,4,3,1000,constant,0.0877999999999999,-0.030359766689195,0.2059597666891949,uncertain,60,0.95,mixture/0.1/4/5/3
0.1,4,4,400,constant,0.2349166666666663,0.1790713823279651,0.2907619510053675,separated,60,0.95,mixture/0.1/4/5/4
0.1,4,4,1000,constant,0.2815999999999998,0.2451478807179881,0.3180521192820116,separated,60,0.95,mixture/0.1/4/5/4
0.1,4,5,400,constant,0.5600833333333328,0.5345494034147713,0.5856172632518943,separated,60,0.95,mixture/0.1/4/5/5
0.1,4,5,1000,constant,0.5843333333333334,0.5708373559841684,0.5978293106824983,separated,60,0.95,mixture/0.1/4/5/5
0.1,4,6,400,constant,0.34775,0.3231881423613806,0.3723118576386195,separated,60,0.95,mixture/0.1/4/5/6
0.1,4,6,1000,constant,0.3584666666666666,0.3414573684357458,0.3754759648975874,separated,60,0.95,mixture/0.1/4/5/6
0.1,4,7,400,constant,0.5865,0.5326184453913222,0.6403815546086778,separated,60,0.95,mixture/0.1/4/5/7
0.1,4,7,1000,constant,0.6271333333333333,0.5948485851524092,0.6594180815142574,separated,60,0.95,mixture/0.1/4/5/7
0.1,4,8,400,constant,0.1695000000000001,0.1404462510050809,0.1985537489949193,separated,60,0.95,mixture/0.1/4/5/8
0.1,4,8,1000,constant,0.1987666666666668,0.1825216160723523,0.2150117172609814,separated,60,0.95,mixture/0.1/4/5/8
0.1,4,9,400,constant,0.1471666666666667,0.0772179041171847,0.2171154292161488,separated,60,0.95,mixture/0.1/4/5/9
0.1,4,9,1000,constant,0.1622000000000002,0.115385600216717,0.2090143997832834,separated,60,0.95,mixture/0.1/4/5/9
0.1,4,10,400,constant,0.2590833333333334,0.2363036381272697,0.2818630285393971,separated,60,0.95,mixture/0.1/4/5/10
0.1,4,10,1000,constant,0.2717000000000004,0.2575735098852354,0.2858264901147653,separated,60,0.95,mixture/0.1/4/5/10
0.1,4,11,400,constant,0.1765000000000006,0.1259046993287085,0.2270953006712928,separated,60,0.95,mixture/0.1/4/5/11
0.1,4,11,1000,constant,0.2183333333333333,0.1935154144885948,0.2431512521780718,separated,60,0.95,mixture/0.1/4/5/11
0.1,4,12,400,constant,-0.0339166666666666,-0.122140375350424,0.0269137734393121,uncertain,60,0.95,mixture/0.1/4/5/12
